date,homeTeam,awayTeam,pred_year,pred_home_win_prob,pred_home_win_pct
7/11/2025,CHN,KCA,2025,0.527119132,52.71191323
7/12/2025,CHN,KCA,2025,0.527119132,52.71191323
7/13/2025,CHN,KCA,2025,0.527119132,52.71191323
7/14/2025,CHN,LAA,2025,0.657036981,65.70369815
7/15/2025,CHN,LAA,2025,0.657036981,65.70369815
7/16/2025,CHN,LAA,2025,0.657036981,65.70369815
7/17/2025,CHN,LAN,2025,0.648450314,64.84503136
7/18/2025,CHN,LAN,2025,0.648450314,64.84503136
7/19/2025,CHN,LAN,2025,0.648450314,64.84503136
7/20/2025,CHN,MIA,2025,0.575157443,57.51574427
7/21/2025,CHN,MIA,2025,0.575157443,57.51574427
7/22/2025,CHN,MIA,2025,0.575157443,57.51574427
7/23/2025,CHN,MIL,2025,0.652175554,65.21755536
7/24/2025,CHN,MIL,2025,0.652175554,65.21755536
7/25/2025,CHN,MIL,2025,0.652175554,65.21755536
7/26/2025,CHN,MIN,2025,0.631942695,63.19426955
7/27/2025,CHN,MIN,2025,0.631942695,63.19426955
7/28/2025,CHN,MIN,2025,0.631942695,63.19426955
7/29/2025,CHN,NYA,2025,0.577824853,57.78248528
7/30/2025,CHN,NYA,2025,0.577824853,57.78248528
7/31/2025,CHN,NYA,2025,0.577824853,57.78248528
8/1/2025,CHN,NYN,2025,0.694228208,69.42282078
8/2/2025,CHN,NYN,2025,0.694228208,69.42282078
8/3/2025,CHN,NYN,2025,0.694228208,69.42282078
8/4/2025,CHN,OAK,2025,0.565446572,56.54465717
8/5/2025,CHN,OAK,2025,0.565446572,56.54465717
8/6/2025,CHN,OAK,2025,0.565446572,56.54465717
8/7/2025,CHN,PHI,2025,0.530801807,53.08018067
8/8/2025,CHN,PHI,2025,0.530801807,53.08018067
8/9/2025,CHN,PHI,2025,0.530801807,53.08018067
8/10/2025,CHN,PIT,2025,0.516691152,51.66911525
8/11/2025,CHN,PIT,2025,0.516691152,51.66911525
8/12/2025,CHN,PIT,2025,0.516691152,51.66911525
8/13/2025,CHN,SDN,2025,0.576838727,57.68387272
8/14/2025,CHN,SDN,2025,0.576838727,57.68387272
8/15/2025,CHN,SDN,2025,0.576838727,57.68387272
8/16/2025,CHN,SEA,2025,0.579202565,57.9202565
8/17/2025,CHN,SEA,2025,0.579202565,57.9202565
8/18/2025,CHN,SEA,2025,0.579202565,57.9202565
8/19/2025,CHN,SFN,2025,0.60917816,60.91781602
8/20/2025,CHN,SFN,2025,0.60917816,60.91781602
8/21/2025,CHN,SFN,2025,0.60917816,60.91781602
8/22/2025,CHN,SLN,2025,0.567856589,56.78565885
8/23/2025,CHN,SLN,2025,0.567856589,56.78565885
8/24/2025,CHN,SLN,2025,0.567856589,56.78565885
8/25/2025,CHN,TBA,2025,0.566180697,56.61806971
8/26/2025,CHN,TBA,2025,0.566180697,56.61806971
8/27/2025,CHN,TBA,2025,0.566180697,56.61806971
8/28/2025,CHN,TEX,2025,0.583305481,58.33054813
8/29/2025,CHN,TEX,2025,0.583305481,58.33054813
8/30/2025,CHN,TEX,2025,0.583305481,58.33054813
8/31/2025,CHN,TOR,2025,0.579420346,57.94203459
9/1/2025,CHN,TOR,2025,0.579420346,57.94203459
9/2/2025,CHN,TOR,2025,0.579420346,57.94203459
9/3/2025,CHN,WAS,2025,0.585500925,58.55009248
9/4/2025,CHN,WAS,2025,0.585500925,58.55009248
9/5/2025,CHN,WAS,2025,0.585500925,58.55009248
9/6/2025,CIN,ARI,2025,0.58964987,58.96498702
9/7/2025,CIN,ARI,2025,0.58964987,58.96498702
9/8/2025,CIN,ARI,2025,0.58964987,58.96498702
9/9/2025,CIN,ATL,2025,0.562029536,56.2029536
9/10/2025,CIN,ATL,2025,0.562029536,56.2029536
9/11/2025,CIN,ATL,2025,0.562029536,56.2029536
9/12/2025,CIN,BAL,2025,0.457418794,45.74187937
9/13/2025,CIN,BAL,2025,0.457418794,45.74187937
9/14/2025,CIN,BAL,2025,0.457418794,45.74187937
9/15/2025,CIN,BOS,2025,0.501382483,50.13824832
9/16/2025,CIN,BOS,2025,0.501382483,50.13824832
9/17/2025,CIN,BOS,2025,0.501382483,50.13824832
9/18/2025,CIN,CHA,2025,0.71052695,71.05269498
9/19/2025,CIN,CHA,2025,0.71052695,71.05269498
9/20/2025,CIN,CHA,2025,0.71052695,71.05269498
9/21/2025,CIN,CHN,2025,0.631588892,63.15888917
9/22/2025,CIN,CHN,2025,0.631588892,63.15888917
9/23/2025,CIN,CHN,2025,0.631588892,63.15888917
3/28/2025,CIN,CLE,2025,0.496754453,49.67544526
3/29/2025,CIN,CLE,2025,0.496754453,49.67544526
3/30/2025,CIN,CLE,2025,0.496754453,49.67544526
3/31/2025,CIN,COL,2025,0.645751167,64.57511671
4/1/2025,CIN,COL,2025,0.645751167,64.57511671
4/2/2025,CIN,COL,2025,0.645751167,64.57511671
4/3/2025,CIN,DET,2025,0.648230922,64.82309225
4/4/2025,CIN,DET,2025,0.648230922,64.82309225
4/5/2025,CIN,DET,2025,0.648230922,64.82309225
4/6/2025,CIN,HOU,2025,0.480855959,48.08559587
4/7/2025,CIN,HOU,2025,0.480855959,48.08559587
4/8/2025,CIN,HOU,2025,0.480855959,48.08559587
4/9/2025,CIN,KCA,2025,0.672332542,67.2332542
4/10/2025,CIN,KCA,2025,0.672332542,67.2332542
4/11/2025,CIN,KCA,2025,0.672332542,67.2332542
4/12/2025,CIN,LAA,2025,0.646346302,64.63463022
4/13/2025,CIN,LAA,2025,0.646346302,64.63463022
4/14/2025,CIN,LAA,2025,0.646346302,64.63463022
4/15/2025,CIN,LAN,2025,0.665729329,66.5729329
4/16/2025,CIN,LAN,2025,0.665729329,66.5729329
4/17/2025,CIN,LAN,2025,0.665729329,66.5729329
4/18/2025,CIN,MIA,2025,0.575948288,57.59482884
4/19/2025,CIN,MIA,2025,0.575948288,57.59482884
4/20/2025,CIN,MIA,2025,0.575948288,57.59482884
4/21/2025,CIN,MIL,2025,0.560317216,56.03172164
4/22/2025,CIN,MIL,2025,0.560317216,56.03172164
4/23/2025,CIN,MIL,2025,0.560317216,56.03172164
4/24/2025,CIN,MIN,2025,0.628769629,62.87696287
4/25/2025,CIN,MIN,2025,0.628769629,62.87696287
4/26/2025,CIN,MIN,2025,0.628769629,62.87696287
4/27/2025,CIN,NYA,2025,0.490263794,49.02637942
4/28/2025,CIN,NYA,2025,0.490263794,49.02637942
4/29/2025,CIN,NYA,2025,0.490263794,49.02637942
4/30/2025,CIN,NYN,2025,0.71734229,71.73422897
5/1/2025,CIN,NYN,2025,0.71734229,71.73422897
5/2/2025,CIN,NYN,2025,0.71734229,71.73422897
5/3/2025,CIN,OAK,2025,0.540144626,54.0144626
5/4/2025,CIN,OAK,2025,0.540144626,54.0144626
5/5/2025,CIN,OAK,2025,0.540144626,54.0144626
5/6/2025,CIN,PHI,2025,0.431731128,43.17311282
5/7/2025,CIN,PHI,2025,0.431731128,43.17311282
5/8/2025,CIN,PHI,2025,0.431731128,43.17311282
5/9/2025,CIN,PIT,2025,0.59790623,59.79062295
5/10/2025,CIN,PIT,2025,0.59790623,59.79062295
5/11/2025,CIN,PIT,2025,0.59790623,59.79062295
5/12/2025,CIN,SDN,2025,0.444835316,44.48353157
5/13/2025,CIN,SDN,2025,0.444835316,44.48353157
5/14/2025,CIN,SDN,2025,0.444835316,44.48353157
5/15/2025,CIN,SEA,2025,0.469713475,46.97134746
5/16/2025,CIN,SEA,2025,0.469713475,46.97134746
5/17/2025,CIN,SEA,2025,0.469713475,46.97134746
5/18/2025,CIN,SFN,2025,0.517733248,51.7733248
5/19/2025,CIN,SFN,2025,0.517733248,51.7733248
5/20/2025,CIN,SFN,2025,0.517733248,51.7733248
5/21/2025,CIN,SLN,2025,0.592899779,59.28997793
5/22/2025,CIN,SLN,2025,0.592899779,59.28997793
5/23/2025,CIN,SLN,2025,0.592899779,59.28997793
5/24/2025,CIN,TBA,2025,0.605278299,60.5278299
5/25/2025,CIN,TBA,2025,0.605278299,60.5278299
5/26/2025,CIN,TBA,2025,0.605278299,60.5278299
5/27/2025,CIN,TEX,2025,0.464889179,46.48891795
5/28/2025,CIN,TEX,2025,0.464889179,46.48891795
5/29/2025,CIN,TEX,2025,0.464889179,46.48891795
5/30/2025,CIN,TOR,2025,0.564353224,56.43532239
5/31/2025,CIN,TOR,2025,0.564353224,56.43532239
6/1/2025,CIN,TOR,2025,0.564353224,56.43532239
6/2/2025,CIN,WAS,2025,0.455606484,45.56064844
6/3/2025,CIN,WAS,2025,0.455606484,45.56064844
6/4/2025,CIN,WAS,2025,0.455606484,45.56064844
6/5/2025,CLE,ARI,2025,0.574527252,57.45272521
6/6/2025,CLE,ARI,2025,0.574527252,57.45272521
6/7/2025,CLE,ARI,2025,0.574527252,57.45272521
6/8/2025,CLE,ATL,2025,0.461300786,46.13007857
6/9/2025,CLE,ATL,2025,0.461300786,46.13007857
6/10/2025,CLE,ATL,2025,0.461300786,46.13007857
6/11/2025,CLE,BAL,2025,0.414000971,41.40009711
6/12/2025,CLE,BAL,2025,0.414000971,41.40009711
6/13/2025,CLE,BAL,2025,0.414000971,41.40009711
6/14/2025,CLE,BOS,2025,0.444181888,44.41818881
6/15/2025,CLE,BOS,2025,0.444181888,44.41818881
6/16/2025,CLE,BOS,2025,0.444181888,44.41818881
6/17/2025,CLE,CHA,2025,0.691649736,69.16497363
6/18/2025,CLE,CHA,2025,0.691649736,69.16497363
6/19/2025,CLE,CHA,2025,0.691649736,69.16497363
6/20/2025,CLE,CHN,2025,0.462869682,46.28696819
6/21/2025,CLE,CHN,2025,0.462869682,46.28696819
6/22/2025,CLE,CHN,2025,0.462869682,46.28696819
6/23/2025,CLE,CIN,2025,0.542863448,54.28634485
6/24/2025,CLE,CIN,2025,0.542863448,54.28634485
6/25/2025,CLE,CIN,2025,0.542863448,54.28634485
6/26/2025,CLE,COL,2025,0.620488069,62.04880694
6/27/2025,CLE,COL,2025,0.620488069,62.04880694
6/28/2025,CLE,COL,2025,0.620488069,62.04880694
6/29/2025,CLE,DET,2025,0.461387891,46.13878912
6/30/2025,CLE,DET,2025,0.461387891,46.13878912
7/1/2025,CLE,DET,2025,0.461387891,46.13878912
7/2/2025,CLE,HOU,2025,0.51334438,51.33443799
7/3/2025,CLE,HOU,2025,0.51334438,51.33443799
7/4/2025,CLE,HOU,2025,0.51334438,51.33443799
7/5/2025,CLE,KCA,2025,0.482036349,48.20363489
7/6/2025,CLE,KCA,2025,0.482036349,48.20363489
7/7/2025,CLE,KCA,2025,0.482036349,48.20363489
7/8/2025,CLE,LAA,2025,0.57094739,57.09473898
7/9/2025,CLE,LAA,2025,0.57094739,57.09473898
7/10/2025,CLE,LAA,2025,0.57094739,57.09473898
7/11/2025,CLE,LAN,2025,0.591909672,59.19096722
7/12/2025,CLE,LAN,2025,0.591909672,59.19096722
7/13/2025,CLE,LAN,2025,0.591909672,59.19096722
7/14/2025,CLE,MIA,2025,0.54657298,54.65729796
7/15/2025,CLE,MIA,2025,0.54657298,54.65729796
7/16/2025,CLE,MIA,2025,0.54657298,54.65729796
7/17/2025,CLE,MIL,2025,0.502488248,50.24882481
7/18/2025,CLE,MIL,2025,0.502488248,50.24882481
7/19/2025,CLE,MIL,2025,0.502488248,50.24882481
7/20/2025,CLE,MIN,2025,0.565279563,56.52795629
7/21/2025,CLE,MIN,2025,0.565279563,56.52795629
7/22/2025,CLE,MIN,2025,0.565279563,56.52795629
7/23/2025,CLE,NYA,2025,0.56118332,56.11833204
7/24/2025,CLE,NYA,2025,0.56118332,56.11833204
7/25/2025,CLE,NYA,2025,0.56118332,56.11833204
7/26/2025,CLE,NYN,2025,0.6494055,64.94055002
7/27/2025,CLE,NYN,2025,0.6494055,64.94055002
7/28/2025,CLE,NYN,2025,0.6494055,64.94055002
7/29/2025,CLE,OAK,2025,0.57201164,57.201164
7/30/2025,CLE,OAK,2025,0.57201164,57.201164
7/31/2025,CLE,OAK,2025,0.57201164,57.201164
8/1/2025,CLE,PHI,2025,0.415354633,41.53546328
8/2/2025,CLE,PHI,2025,0.415354633,41.53546328
8/3/2025,CLE,PHI,2025,0.415354633,41.53546328
8/4/2025,CLE,PIT,2025,0.426199211,42.61992114
8/5/2025,CLE,PIT,2025,0.426199211,42.61992114
8/6/2025,CLE,PIT,2025,0.426199211,42.61992114
8/7/2025,CLE,SDN,2025,0.437289287,43.72892874
8/8/2025,CLE,SDN,2025,0.437289287,43.72892874
8/9/2025,CLE,SDN,2025,0.437289287,43.72892874
8/10/2025,CLE,SEA,2025,0.515412508,51.54125079
8/11/2025,CLE,SEA,2025,0.515412508,51.54125079
8/12/2025,CLE,SEA,2025,0.515412508,51.54125079
8/13/2025,CLE,SFN,2025,0.461455671,46.14556709
8/14/2025,CLE,SFN,2025,0.461455671,46.14556709
8/15/2025,CLE,SFN,2025,0.461455671,46.14556709
8/16/2025,CLE,SLN,2025,0.42037891,42.03789101
8/17/2025,CLE,SLN,2025,0.42037891,42.03789101
8/18/2025,CLE,SLN,2025,0.42037891,42.03789101
8/19/2025,CLE,TBA,2025,0.415652071,41.56520707
8/20/2025,CLE,TBA,2025,0.415652071,41.56520707
8/21/2025,CLE,TBA,2025,0.415652071,41.56520707
8/22/2025,CLE,TEX,2025,0.439045618,43.90456176
8/23/2025,CLE,TEX,2025,0.439045618,43.90456176
8/24/2025,CLE,TEX,2025,0.439045618,43.90456176
8/25/2025,CLE,TOR,2025,0.676050516,67.60505156
8/26/2025,CLE,TOR,2025,0.676050516,67.60505156
8/27/2025,CLE,TOR,2025,0.676050516,67.60505156
8/28/2025,CLE,WAS,2025,0.576298371,57.62983711
8/29/2025,CLE,WAS,2025,0.576298371,57.62983711
8/30/2025,CLE,WAS,2025,0.576298371,57.62983711
8/31/2025,COL,ARI,2025,0.620407457,62.04074565
9/1/2025,COL,ARI,2025,0.620407457,62.04074565
9/2/2025,COL,ARI,2025,0.620407457,62.04074565
9/3/2025,COL,ATL,2025,0.576391627,57.63916268
9/4/2025,COL,ATL,2025,0.576391627,57.63916268
9/5/2025,COL,ATL,2025,0.576391627,57.63916268
9/6/2025,COL,BAL,2025,0.524752322,52.47523218
9/7/2025,COL,BAL,2025,0.524752322,52.47523218
9/8/2025,COL,BAL,2025,0.524752322,52.47523218
9/9/2025,COL,BOS,2025,0.576874163,57.68741627
9/10/2025,COL,BOS,2025,0.576874163,57.68741627
9/11/2025,COL,BOS,2025,0.576874163,57.68741627
9/12/2025,COL,CHA,2025,0.62849012,62.84901197
9/13/2025,COL,CHA,2025,0.62849012,62.84901197
9/14/2025,COL,CHA,2025,0.62849012,62.84901197
9/15/2025,COL,CHN,2025,0.610333053,61.03330534
9/16/2025,COL,CHN,2025,0.610333053,61.03330534
9/17/2025,COL,CHN,2025,0.610333053,61.03330534
9/18/2025,COL,CIN,2025,0.386382492,38.63824923
9/19/2025,COL,CIN,2025,0.386382492,38.63824923
9/20/2025,COL,CIN,2025,0.386382492,38.63824923
9/21/2025,COL,CLE,2025,0.571554829,57.15548292
9/22/2025,COL,CLE,2025,0.571554829,57.15548292
9/23/2025,COL,CLE,2025,0.571554829,57.15548292
3/28/2025,COL,DET,2025,0.610521593,61.05215933
3/29/2025,COL,DET,2025,0.610521593,61.05215933
3/30/2025,COL,DET,2025,0.610521593,61.05215933
3/31/2025,COL,HOU,2025,0.550243135,55.02431353
4/1/2025,COL,HOU,2025,0.550243135,55.02431353
4/2/2025,COL,HOU,2025,0.550243135,55.02431353
4/3/2025,COL,KCA,2025,0.605861512,60.58615121
4/4/2025,COL,KCA,2025,0.605861512,60.58615121
4/5/2025,COL,KCA,2025,0.605861512,60.58615121
4/6/2025,COL,LAA,2025,0.545130763,54.51307634
4/7/2025,COL,LAA,2025,0.545130763,54.51307634
4/8/2025,COL,LAA,2025,0.545130763,54.51307634
4/9/2025,COL,LAN,2025,0.477757082,47.77570825
4/10/2025,COL,LAN,2025,0.477757082,47.77570825
4/11/2025,COL,LAN,2025,0.477757082,47.77570825
4/12/2025,COL,MIA,2025,0.385073227,38.50732271
4/13/2025,COL,MIA,2025,0.385073227,38.50732271
4/14/2025,COL,MIA,2025,0.385073227,38.50732271
4/15/2025,COL,MIL,2025,0.618580607,61.85806071
4/16/2025,COL,MIL,2025,0.618580607,61.85806071
4/17/2025,COL,MIL,2025,0.618580607,61.85806071
4/18/2025,COL,MIN,2025,0.445953377,44.59533767
4/19/2025,COL,MIN,2025,0.445953377,44.59533767
4/20/2025,COL,MIN,2025,0.445953377,44.59533767
4/21/2025,COL,NYA,2025,0.40130061,40.13006105
4/22/2025,COL,NYA,2025,0.40130061,40.13006105
4/23/2025,COL,NYA,2025,0.40130061,40.13006105
4/24/2025,COL,NYN,2025,0.633134342,63.3134342
4/25/2025,COL,NYN,2025,0.633134342,63.3134342
4/26/2025,COL,NYN,2025,0.633134342,63.3134342
4/27/2025,COL,OAK,2025,0.375664855,37.56648546
4/28/2025,COL,OAK,2025,0.375664855,37.56648546
4/29/2025,COL,OAK,2025,0.375664855,37.56648546
4/30/2025,COL,PHI,2025,0.573662373,57.36623728
5/1/2025,COL,PHI,2025,0.573662373,57.36623728
5/2/2025,COL,PHI,2025,0.573662373,57.36623728
5/3/2025,COL,PIT,2025,0.527223717,52.72237169
5/4/2025,COL,PIT,2025,0.527223717,52.72237169
5/5/2025,COL,PIT,2025,0.527223717,52.72237169
5/6/2025,COL,SDN,2025,0.323551189,32.35511891
5/7/2025,COL,SDN,2025,0.323551189,32.35511891
5/8/2025,COL,SDN,2025,0.323551189,32.35511891
5/9/2025,COL,SEA,2025,0.387214199,38.72141994
5/10/2025,COL,SEA,2025,0.387214199,38.72141994
5/11/2025,COL,SEA,2025,0.387214199,38.72141994
5/12/2025,COL,SFN,2025,0.3820153,38.20152999
5/13/2025,COL,SFN,2025,0.3820153,38.20152999
5/14/2025,COL,SFN,2025,0.3820153,38.20152999
5/15/2025,COL,SLN,2025,0.58787073,58.78707302
5/16/2025,COL,SLN,2025,0.58787073,58.78707302
5/17/2025,COL,SLN,2025,0.58787073,58.78707302
5/18/2025,COL,TBA,2025,0.590117078,59.01170782
5/19/2025,COL,TBA,2025,0.590117078,59.01170782
5/20/2025,COL,TBA,2025,0.590117078,59.01170782
5/21/2025,COL,TEX,2025,0.362398772,36.23987717
5/22/2025,COL,TEX,2025,0.362398772,36.23987717
5/23/2025,COL,TEX,2025,0.362398772,36.23987717
5/24/2025,COL,TOR,2025,0.593463918,59.34639181
5/25/2025,COL,TOR,2025,0.593463918,59.34639181
5/26/2025,COL,TOR,2025,0.593463918,59.34639181
5/27/2025,COL,WAS,2025,0.356171516,35.61715158
5/28/2025,COL,WAS,2025,0.356171516,35.61715158
5/29/2025,COL,WAS,2025,0.356171516,35.61715158
5/30/2025,DET,ARI,2025,0.573552377,57.3552377
5/31/2025,DET,ARI,2025,0.573552377,57.3552377
6/1/2025,DET,ARI,2025,0.573552377,57.3552377
6/2/2025,DET,ATL,2025,0.59968652,59.96865199
6/3/2025,DET,ATL,2025,0.59968652,59.96865199
6/4/2025,DET,ATL,2025,0.59968652,59.96865199
6/5/2025,DET,BAL,2025,0.548496696,54.84966955
6/6/2025,DET,BAL,2025,0.548496696,54.84966955
6/7/2025,DET,BAL,2025,0.548496696,54.84966955
6/8/2025,DET,BOS,2025,0.562575102,56.25751021
6/9/2025,DET,BOS,2025,0.562575102,56.25751021
6/10/2025,DET,BOS,2025,0.562575102,56.25751021
6/11/2025,DET,CHA,2025,0.7217552,72.17551998
6/12/2025,DET,CHA,2025,0.7217552,72.17551998
6/13/2025,DET,CHA,2025,0.7217552,72.17551998
6/14/2025,DET,CHN,2025,0.539265754,53.92657539
6/15/2025,DET,CHN,2025,0.539265754,53.92657539
6/16/2025,DET,CHN,2025,0.539265754,53.92657539
6/17/2025,DET,CIN,2025,0.612243383,61.22433833
6/18/2025,DET,CIN,2025,0.612243383,61.22433833
6/19/2025,DET,CIN,2025,0.612243383,61.22433833
6/20/2025,DET,CLE,2025,0.547339035,54.73390353
6/21/2025,DET,CLE,2025,0.547339035,54.73390353
6/22/2025,DET,CLE,2025,0.547339035,54.73390353
6/23/2025,DET,COL,2025,0.654756967,65.47569669
6/24/2025,DET,COL,2025,0.654756967,65.47569669
6/25/2025,DET,COL,2025,0.654756967,65.47569669
6/26/2025,DET,HOU,2025,0.542165024,54.21650241
6/27/2025,DET,HOU,2025,0.542165024,54.21650241
6/28/2025,DET,HOU,2025,0.542165024,54.21650241
6/29/2025,DET,KCA,2025,0.5363114,53.63113999
6/30/2025,DET,KCA,2025,0.5363114,53.63113999
7/1/2025,DET,KCA,2025,0.5363114,53.63113999
7/2/2025,DET,LAA,2025,0.659539161,65.95391607
7/3/2025,DET,LAA,2025,0.659539161,65.95391607
7/4/2025,DET,LAA,2025,0.659539161,65.95391607
7/5/2025,DET,LAN,2025,0.650981861,65.09818614
7/6/2025,DET,LAN,2025,0.650981861,65.09818614
7/7/2025,DET,LAN,2025,0.650981861,65.09818614
7/8/2025,DET,MIA,2025,0.579093016,57.90930158
7/9/2025,DET,MIA,2025,0.579093016,57.90930158
7/10/2025,DET,MIA,2025,0.579093016,57.90930158
7/11/2025,DET,MIL,2025,0.656145213,65.61452128
7/12/2025,DET,MIL,2025,0.656145213,65.61452128
7/13/2025,DET,MIL,2025,0.656145213,65.61452128
7/14/2025,DET,MIN,2025,0.640487058,64.04870583
7/15/2025,DET,MIN,2025,0.640487058,64.04870583
7/16/2025,DET,MIN,2025,0.640487058,64.04870583
7/17/2025,DET,NYA,2025,0.602651883,60.26518827
7/18/2025,DET,NYA,2025,0.602651883,60.26518827
7/19/2025,DET,NYA,2025,0.602651883,60.26518827
7/20/2025,DET,NYN,2025,0.70200846,70.20084595
7/21/2025,DET,NYN,2025,0.70200846,70.20084595
7/22/2025,DET,NYN,2025,0.70200846,70.20084595
7/23/2025,DET,OAK,2025,0.590485636,59.04856365
7/24/2025,DET,OAK,2025,0.590485636,59.04856365
7/25/2025,DET,OAK,2025,0.590485636,59.04856365
7/26/2025,DET,PHI,2025,0.610226516,61.02265161
7/27/2025,DET,PHI,2025,0.610226516,61.02265161
7/28/2025,DET,PHI,2025,0.610226516,61.02265161
7/29/2025,DET,PIT,2025,0.570892456,57.08924556
7/30/2025,DET,PIT,2025,0.570892456,57.08924556
7/31/2025,DET,PIT,2025,0.570892456,57.08924556
8/1/2025,DET,SDN,2025,0.585823909,58.58239094
8/2/2025,DET,SDN,2025,0.585823909,58.58239094
8/3/2025,DET,SDN,2025,0.585823909,58.58239094
8/4/2025,DET,SEA,2025,0.588173389,58.81733891
8/5/2025,DET,SEA,2025,0.588173389,58.81733891
8/6/2025,DET,SEA,2025,0.588173389,58.81733891
8/7/2025,DET,SFN,2025,0.608572288,60.85722881
8/8/2025,DET,SFN,2025,0.608572288,60.85722881
8/9/2025,DET,SFN,2025,0.608572288,60.85722881
8/10/2025,DET,SLN,2025,0.594359,59.43589996
8/11/2025,DET,SLN,2025,0.594359,59.43589996
8/12/2025,DET,SLN,2025,0.594359,59.43589996
8/13/2025,DET,TBA,2025,0.587898291,58.78982911
8/14/2025,DET,TBA,2025,0.587898291,58.78982911
8/15/2025,DET,TBA,2025,0.587898291,58.78982911
8/16/2025,DET,TEX,2025,0.577622466,57.76224655
8/17/2025,DET,TEX,2025,0.577622466,57.76224655
8/18/2025,DET,TEX,2025,0.577622466,57.76224655
8/19/2025,DET,TOR,2025,0.602543278,60.25432782
8/20/2025,DET,TOR,2025,0.602543278,60.25432782
8/21/2025,DET,TOR,2025,0.602543278,60.25432782
8/22/2025,DET,WAS,2025,0.590485636,59.04856365
8/23/2025,DET,WAS,2025,0.590485636,59.04856365
8/24/2025,DET,WAS,2025,0.590485636,59.04856365
8/25/2025,HOU,ARI,2025,0.586972703,58.6972703
8/26/2025,HOU,ARI,2025,0.586972703,58.6972703
8/27/2025,HOU,ARI,2025,0.586972703,58.6972703
8/28/2025,HOU,ATL,2025,0.45797758,45.79775798
8/29/2025,HOU,ATL,2025,0.45797758,45.79775798
8/30/2025,HOU,ATL,2025,0.45797758,45.79775798
8/31/2025,HOU,BAL,2025,0.434833,43.48330004
9/1/2025,HOU,BAL,2025,0.434833,43.48330004
9/2/2025,HOU,BAL,2025,0.434833,43.48330004
9/3/2025,HOU,BOS,2025,0.444620401,44.46204008
9/4/2025,HOU,BOS,2025,0.444620401,44.46204008
9/5/2025,HOU,BOS,2025,0.444620401,44.46204008
9/6/2025,HOU,CHA,2025,0.689116268,68.91162678
9/7/2025,HOU,CHA,2025,0.689116268,68.91162678
9/8/2025,HOU,CHA,2025,0.689116268,68.91162678
9/9/2025,HOU,CHN,2025,0.502750721,50.27507207
9/10/2025,HOU,CHN,2025,0.502750721,50.27507207
9/11/2025,HOU,CHN,2025,0.502750721,50.27507207
9/12/2025,HOU,CIN,2025,0.549282622,54.92826217
9/13/2025,HOU,CIN,2025,0.549282622,54.92826217
9/14/2025,HOU,CIN,2025,0.549282622,54.92826217
9/15/2025,HOU,CLE,2025,0.468154223,46.81542227
9/16/2025,HOU,CLE,2025,0.468154223,46.81542227
9/17/2025,HOU,CLE,2025,0.468154223,46.81542227
9/18/2025,HOU,COL,2025,0.59247342,59.24734201
9/19/2025,HOU,COL,2025,0.59247342,59.24734201
9/20/2025,HOU,COL,2025,0.59247342,59.24734201
9/21/2025,HOU,DET,2025,0.501115837,50.11158368
9/22/2025,HOU,DET,2025,0.501115837,50.11158368
9/23/2025,HOU,DET,2025,0.501115837,50.11158368
3/28/2025,HOU,KCA,2025,0.518860869,51.88608695
3/29/2025,HOU,KCA,2025,0.518860869,51.88608695
3/30/2025,HOU,KCA,2025,0.518860869,51.88608695
3/31/2025,HOU,LAA,2025,0.59383791,59.38379096
4/1/2025,HOU,LAA,2025,0.59383791,59.38379096
4/2/2025,HOU,LAA,2025,0.59383791,59.38379096
4/3/2025,HOU,LAN,2025,0.596372073,59.63720733
4/4/2025,HOU,LAN,2025,0.596372073,59.63720733
4/5/2025,HOU,LAN,2025,0.596372073,59.63720733
4/6/2025,HOU,MIA,2025,0.547058082,54.70580821
4/7/2025,HOU,MIA,2025,0.547058082,54.70580821
4/8/2025,HOU,MIA,2025,0.547058082,54.70580821
4/9/2025,HOU,MIL,2025,0.510456892,51.04568918
4/10/2025,HOU,MIL,2025,0.510456892,51.04568918
4/11/2025,HOU,MIL,2025,0.510456892,51.04568918
4/12/2025,HOU,MIN,2025,0.581160446,58.11604457
4/13/2025,HOU,MIN,2025,0.581160446,58.11604457
4/14/2025,HOU,MIN,2025,0.581160446,58.11604457
4/15/2025,HOU,NYA,2025,0.530679566,53.0679566
4/16/2025,HOU,NYA,2025,0.530679566,53.0679566
4/17/2025,HOU,NYA,2025,0.530679566,53.0679566
4/18/2025,HOU,NYN,2025,0.666679826,66.66798256
4/19/2025,HOU,NYN,2025,0.666679826,66.66798256
4/20/2025,HOU,NYN,2025,0.666679826,66.66798256
4/21/2025,HOU,OAK,2025,0.551919206,55.19192059
4/22/2025,HOU,OAK,2025,0.551919206,55.19192059
4/23/2025,HOU,OAK,2025,0.551919206,55.19192059
4/24/2025,HOU,PHI,2025,0.42229764,42.22976404
4/25/2025,HOU,PHI,2025,0.42229764,42.22976404
4/26/2025,HOU,PHI,2025,0.42229764,42.22976404
4/27/2025,HOU,PIT,2025,0.455613697,45.56136966
4/28/2025,HOU,PIT,2025,0.455613697,45.56136966
4/29/2025,HOU,PIT,2025,0.455613697,45.56136966
4/30/2025,HOU,SDN,2025,0.447208967,44.72089667
5/1/2025,HOU,SDN,2025,0.447208967,44.72089667
5/2/2025,HOU,SDN,2025,0.447208967,44.72089667
5/3/2025,HOU,SEA,2025,0.519592194,51.95921938
